TABLE NO.  1
 ID          TIME        DV          PRED        RES         WRES        CPRED       CWRES       EPRED       ERES        EWRES
  5.1000E+01  7.0000E-01  1.0767E+01  7.0540E+00  3.7130E+00  1.3102E+00  7.2114E+00  1.0410E+00  6.5985E+00  4.1685E+00  1.4535E+00
  5.1000E+01  4.0000E+00  2.5825E-01  5.5993E-01 -3.0168E-01 -1.2772E+00  4.9501E-01 -1.6877E+00  7.0669E-01 -4.4844E-01 -1.3826E+00
  5.1000E+01  2.0000E+01  5.9197E-02  5.6203E-02  2.9942E-03 -5.0528E-01  6.8481E-02 -3.7723E-01  8.3523E-02 -2.4326E-02 -2.1448E-01
  5.2000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8979E+01  0.0000E+00  2.2036E+01  0.0000E+00  0.0000E+00
  5.2000E+01  2.0000E-01  2.3972E+01  1.4726E+01  9.2455E+00  1.6930E+00  1.4095E+01  1.4146E+00  1.4822E+01  9.1502E+00  1.5971E+00
  5.2000E+01  1.0000E+00  6.4655E+00  4.6510E+00  1.8145E+00  6.6552E-01  4.5403E+00  5.6854E-01  4.3409E+00  2.1246E+00  8.3134E-01
  5.2000E+01  4.0000E+00  8.0468E-01  5.5993E-01  2.4475E-01  4.3051E-01  5.4089E-01  4.0666E-01  7.2448E-01  8.0204E-02 -8.6442E-02
  5.2000E+01  7.0000E+00  4.1930E-01  3.4728E-01  7.2024E-02 -5.8978E-01  3.3385E-01 -5.9377E-01  4.1857E-01  7.3475E-04 -4.4831E-01
  5.2000E+01  4.0000E+01  4.9656E-03  3.4156E-03  1.5500E-03 -3.1722E-01  3.1862E-03 -2.5770E-01  1.5137E-02 -1.0172E-02 -6.0614E-01
  5.3000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9956E+01  0.0000E+00  2.1776E+01  0.0000E+00  0.0000E+00
  5.3000E+01  4.0000E-01  1.1774E+01  1.0917E+01  8.5728E-01  2.5492E-01  1.1079E+01  2.5020E-01  1.0460E+01  1.3137E+00  3.8447E-01
  5.3000E+01  2.0000E+00  1.1325E+00  1.4763E+00 -3.4376E-01 -2.1880E-01  1.4752E+00 -3.0280E-01  1.6419E+00 -5.0945E-01 -4.8761E-01
  5.3000E+01  1.0000E+01  7.7074E-02  2.2799E-01 -1.5091E-01 -9.7955E-01  1.8894E-01 -1.8829E+00  2.4917E-01 -1.7210E-01 -8.6413E-01
  5.3000E+01  4.0000E+01  2.4478E-04  3.4156E-03 -3.1708E-03 -1.1943E-01  9.2665E-04  1.3448E-01  1.1140E-02 -1.0895E-02 -9.4220E-02
  5.3000E+01  7.0000E+01  5.9800E-07  5.1172E-05 -5.0574E-05  2.0650E-01  3.4085E-06 -5.0252E-02  1.1460E-03 -1.1455E-03 -1.4743E-02
  5.4000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8242E+01  0.0000E+00  2.1395E+01  0.0000E+00  0.0000E+00
  5.4000E+01  1.0000E-01  1.0769E+01  1.7137E+01 -6.3680E+00 -8.3891E-01  1.6017E+01 -9.7472E-01  1.7599E+01 -6.8302E+00 -9.0502E-01
  5.4000E+01  4.0000E-01  7.8515E+00  1.0917E+01 -3.0652E+00 -5.6226E-01  1.0861E+01 -6.8348E-01  1.0349E+01 -2.4970E+00 -4.1548E-01
  5.4000E+01  7.0000E-01  5.5897E+00  7.0540E+00 -1.4643E+00 -4.0123E-01  7.3996E+00 -5.9065E-01  6.5477E+00 -9.5799E-01 -2.0232E-01
  5.4000E+01  4.0000E+00  8.7544E-01  5.5993E-01  3.1551E-01  9.1591E-01  5.2235E-01  6.1650E-01  7.3059E-01  1.4485E-01  2.9928E-01
  5.4000E+01  2.0000E+01  6.9722E-02  5.6203E-02  1.3519E-02  3.8762E-01  5.1946E-02  1.4261E-01  8.3427E-02 -1.3705E-02 -1.9223E-01
  5.5000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9621E+01  0.0000E+00  2.1101E+01  0.0000E+00  0.0000E+00
  5.5000E+01  2.0000E-01  1.1917E+01  1.4726E+01 -2.8095E+00 -5.2835E-01  1.4781E+01 -6.0461E-01  1.4555E+01 -2.6380E+00 -5.4849E-01
  5.5000E+01  1.0000E+00  5.9261E+00  4.6510E+00  1.2751E+00  4.2355E-01  4.9276E+00  4.2657E-01  4.4732E+00  1.4529E+00  6.7059E-01
  5.5000E+01  4.0000E+00  9.2292E-01  5.5993E-01  3.6299E-01  1.4532E-01  4.7907E-01  6.9106E-02  7.1302E-01  2.0990E-01 -3.0081E-01
  5.5000E+01  7.0000E+00  7.2254E-01  3.4728E-01  3.7526E-01  1.5031E+00  2.9041E-01  1.0330E+00  4.1270E-01  3.0984E-01  1.0172E+00
  5.5000E+01  4.0000E+01  4.5100E-03  3.4156E-03  1.0944E-03 -3.8804E-01  2.6315E-03 -5.5061E-01  1.4702E-02 -1.0192E-02 -8.5130E-01
  5.6000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8635E+01  0.0000E+00  2.2078E+01  0.0000E+00  0.0000E+00
  5.6000E+01  4.0000E-01  6.7296E+00  1.0917E+01 -4.1871E+00 -1.1761E+00  1.0977E+01 -1.4310E+00  1.0438E+01 -3.7088E+00 -1.0236E+00
  5.6000E+01  2.0000E+00  2.6858E+00  1.4763E+00  1.2095E+00  1.1533E+00  1.6085E+00  9.5640E-01  1.7310E+00  9.5479E-01  1.0578E+00
  5.6000E+01  1.0000E+01  3.1575E-01  2.2799E-01  8.7765E-02  9.8719E-02  2.2435E-01 -1.9155E-01  2.7149E-01  4.4262E-02 -1.0681E-01
  5.6000E+01  4.0000E+01  5.6272E-04  3.4156E-03 -2.8529E-03 -6.2416E-01  1.8497E-03 -1.1103E+00  1.4379E-02 -1.3816E-02 -7.8358E-01
  5.6000E+01  7.0000E+01  2.4700E-06  5.1172E-05 -4.8702E-05  5.2237E-01  8.6313E-06  1.2678E+00  2.0190E-03 -2.0166E-03  2.4417E-01
  5.7000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9951E+01  0.0000E+00  2.1413E+01  0.0000E+00  0.0000E+00
  5.7000E+01  1.0000E-01  1.5318E+01  1.7137E+01 -1.8190E+00 -5.3435E-01  1.7371E+01 -6.8442E-01  1.7661E+01 -2.3435E+00 -6.6101E-01
  5.7000E+01  4.0000E-01  1.7514E+01  1.0917E+01  6.5973E+00  1.7073E+00  1.1416E+01  1.3831E+00  1.0496E+01  7.0183E+00  1.6770E+00
  5.7000E+01  7.0000E-01  1.1855E+01  7.0540E+00  4.8010E+00  1.1697E+00  7.4569E+00  1.0506E+00  6.6924E+00  5.1626E+00  1.2386E+00
  5.7000E+01  4.0000E+00  1.3341E+00  5.5993E-01  7.7417E-01  6.6887E-01  3.1958E-01  4.7930E-01  7.1722E-01  6.1688E-01  2.1411E-02
  5.7000E+01  2.0000E+01  3.9694E-01  5.6203E-02  3.4074E-01  4.7136E+00 -1.2420E-01  1.5361E+00  8.5635E-02  3.1130E-01  2.5954E+00
  5.8000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7736E+01  0.0000E+00  2.1438E+01  0.0000E+00  0.0000E+00
  5.8000E+01  2.0000E-01  1.4426E+01  1.4726E+01 -3.0047E-01 -3.2414E-02  1.8897E+01 -7.7596E-01  1.4442E+01 -1.5813E-02  7.7816E-02
  5.8000E+01  1.0000E+00  8.9699E-01  4.6510E+00 -3.7540E+00 -1.4938E+00  2.6525E+00 -1.4920E+00  4.3197E+00 -3.4227E+00 -1.5500E+00
  5.8000E+01  4.0000E+00  2.1843E-01  5.5993E-01 -3.4150E-01  1.7278E-01  5.1249E-01 -1.1456E-01  6.8911E-01 -4.7068E-01 -1.6431E-01
  5.8000E+01  7.0000E+00  7.6244E-02  3.4728E-01 -2.7103E-01 -3.6418E-01  2.4139E-01 -1.5948E+00  3.9441E-01 -3.1817E-01 -4.3888E-01
  5.8000E+01  4.0000E+01  3.3600E-07  3.4156E-03 -3.4153E-03  6.7037E-01  4.9959E-06 -1.3133E+00  1.0316E-02 -1.0316E-02  1.8244E-01
  5.9000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9953E+01  0.0000E+00  2.1355E+01  0.0000E+00  0.0000E+00
  5.9000E+01  4.0000E-01  1.1148E+01  1.0917E+01  2.3128E-01  1.6513E-02  1.1102E+01 -2.3639E-02  1.0299E+01  8.4917E-01  2.1464E-01
  5.9000E+01  2.0000E+00  2.2431E+00  1.4763E+00  7.6684E-01  5.0865E-01  1.3821E+00  5.9730E-01  1.7851E+00  4.5802E-01  2.8271E-01
  5.9000E+01  1.0000E+01  4.2649E-01  2.2799E-01  1.9850E-01  9.6211E-01  2.1617E-01  3.7486E-01  2.7238E-01  1.5411E-01  5.9324E-01
  5.9000E+01  4.0000E+01  1.6705E-03  3.4156E-03 -1.7451E-03 -8.9485E-01  2.6025E-03 -1.1299E+00  1.2872E-02 -1.1202E-02 -1.1149E+00
  5.9000E+01  7.0000E+01  6.5500E-06  5.1172E-05 -4.4622E-05  2.8074E-01  1.8037E-05 -3.9927E-01  1.4481E-03 -1.4416E-03  4.1650E-01
  6.0000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9526E+01  0.0000E+00  2.1953E+01  0.0000E+00  0.0000E+00
  6.0000E+01  1.0000E-01  1.2468E+01  1.7137E+01 -4.6690E+00 -6.2477E-01  1.6820E+01 -7.3421E-01  1.7914E+01 -5.4457E+00 -7.3835E-01
  6.0000E+01  4.0000E-01  8.6870E+00  1.0917E+01 -2.2297E+00 -4.9296E-01  1.0819E+01 -5.7109E-01  1.0381E+01 -1.6942E+00 -3.8446E-01
  6.0000E+01  7.0000E-01  7.3087E+00  7.0540E+00  2.5468E-01  2.9119E-01  7.0478E+00  3.8036E-01  6.5074E+00  8.0129E-01  5.2903E-01
  6.0000E+01  4.0000E+00  3.7607E-01  5.5993E-01 -1.8386E-01 -5.3580E-01  5.3118E-01 -7.5908E-01  6.8910E-01 -3.1303E-01 -8.6171E-01
  6.0000E+01  2.0000E+01  2.6389E-02  5.6203E-02 -2.9814E-02 -4.2551E-01  4.6325E-02 -6.5617E-01  7.6162E-02 -4.9773E-02 -5.7052E-01
  6.1000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9266E+01  0.0000E+00  2.1167E+01  0.0000E+00  0.0000E+00
  6.1000E+01  2.0000E-01  9.8983E+00  1.4726E+01 -4.8282E+00 -9.0576E-01  1.4687E+01 -1.0819E+00  1.4452E+01 -4.5541E+00 -9.2347E-01
  6.1000E+01  1.0000E+00  5.7274E+00  4.6510E+00  1.0764E+00  3.5787E-01  5.1220E+00  3.4041E-01  4.4949E+00  1.2325E+00  6.4378E-01
  6.1000E+01  4.0000E+00  7.1202E-01  5.5993E-01  1.5209E-01 -1.0208E+00  4.6121E-01 -6.5703E-01  7.3528E-01 -2.3262E-02 -1.2135E+00
  6.1000E+01  7.0000E+00  9.2456E-01  3.4728E-01  5.7728E-01  3.3755E+00  2.6013E-01  2.0248E+00  4.2800E-01  4.9656E-01  2.4176E+00
  6.1000E+01  4.0000E+01  4.4746E-03  3.4156E-03  1.0590E-03 -8.3003E-01  1.8821E-03 -9.8496E-01  1.3469E-02 -8.9943E-03 -1.2860E+00
  6.2000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9363E+01  0.0000E+00  2.1417E+01  0.0000E+00  0.0000E+00
  6.2000E+01  4.0000E-01  1.2452E+01  1.0917E+01  1.5353E+00  4.4165E-01  1.1385E+01  3.3733E-01  1.0369E+01  2.0828E+00  6.2936E-01
  6.2000E+01  2.0000E+00  8.6508E-01  1.4763E+00 -6.1118E-01 -5.3272E-01  1.3432E+00 -7.2376E-01  1.7517E+00 -8.8658E-01 -8.9395E-01
  6.2000E+01  1.0000E+01  1.4863E-01  2.2799E-01 -7.9355E-02 -2.7192E-01  2.1776E-01 -3.7654E-01  2.7551E-01 -1.2688E-01 -2.8096E-01
  6.2000E+01  4.0000E+01  1.5161E-03  3.4156E-03 -1.8995E-03 -8.3694E-02  2.5151E-03 -2.1474E-01  1.2324E-02 -1.0807E-02 -1.4374E-01
  6.2000E+01  7.0000E+01  8.5300E-06  5.1172E-05 -4.2642E-05 -4.4869E-02  2.5856E-05 -1.1448E+00  1.4005E-03 -1.3920E-03  1.7769E-01
  6.3000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8924E+01  0.0000E+00  2.1687E+01  0.0000E+00  0.0000E+00
  6.3000E+01  1.0000E-01  2.1353E+01  1.7137E+01  4.2160E+00  3.5231E-01  1.6621E+01  3.5915E-01  1.7899E+01  3.4538E+00  2.4934E-01
  6.3000E+01  4.0000E-01  1.7652E+01  1.0917E+01  6.7353E+00  1.9473E+00  1.1044E+01  1.7348E+00  1.0637E+01  7.0153E+00  2.0594E+00
  6.3000E+01  7.0000E-01  6.2878E+00  7.0540E+00 -7.6622E-01 -8.2229E-01  7.2240E+00 -8.7563E-01  6.7848E+00 -4.9702E-01 -8.3767E-01
  6.3000E+01  4.0000E+00  7.3560E-01  5.5993E-01  1.7567E-01  4.8696E-01  5.6019E-01  3.5684E-01  7.3474E-01  8.6100E-04  9.6588E-02
  6.3000E+01  2.0000E+01  2.7036E-02  5.6203E-02 -2.9167E-02 -8.9533E-01  5.2872E-02 -1.0392E+00  9.0988E-02 -6.3952E-02 -8.2590E-01
  6.4000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9331E+01  0.0000E+00  2.1001E+01  0.0000E+00  0.0000E+00
  6.4000E+01  2.0000E-01  1.2776E+01  1.4726E+01 -1.9505E+00 -3.6141E-01  1.4815E+01 -4.3863E-01  1.4560E+01 -1.7843E+00 -3.6670E-01
  6.4000E+01  1.0000E+00  6.5685E+00  4.6510E+00  1.9175E+00  6.7184E-01  5.1078E+00  6.1012E-01  4.4875E+00  2.0810E+00  9.0292E-01
  6.4000E+01  4.0000E+00  1.3270E+00  5.5993E-01  7.6707E-01  2.1955E+00  3.9488E-01  1.5080E+00  6.9204E-01  6.3496E-01  1.4460E+00
  6.4000E+01  7.0000E+00  3.7763E-01  3.4728E-01  3.0354E-02 -1.7825E+00  2.8407E-01 -1.3449E+00  3.9954E-01 -2.1908E-02 -1.4345E+00
  6.4000E+01  4.0000E+01  2.5267E-03  3.4156E-03 -8.8890E-04  4.6630E-02  2.9802E-03 -3.9791E-01  1.4339E-02 -1.1813E-02 -9.1501E-01
  6.5000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9949E+01  0.0000E+00  2.0781E+01  0.0000E+00  0.0000E+00
  6.5000E+01  4.0000E-01  1.1663E+01  1.0917E+01  7.4628E-01  1.7728E-01  1.0965E+01  1.6721E-01  1.0113E+01  1.5502E+00  4.1207E-01
  6.5000E+01  2.0000E+00  1.9117E+00  1.4763E+00  4.3544E-01  2.9884E-01  1.4527E+00  2.9480E-01  1.7535E+00  1.5816E-01  6.0141E-02
  6.5000E+01  1.0000E+01  2.9354E-01  2.2799E-01  6.5555E-02  1.1424E-01  2.2687E-01  7.7915E-02  2.6456E-01  2.8982E-02  4.5257E-03
  6.5000E+01  4.0000E+01  9.1719E-03  3.4156E-03  5.7563E-03  5.8917E-01  1.5720E-03  3.3205E-01  1.2686E-02 -3.5138E-03 -2.0960E-01
  6.5000E+01  7.0000E+01  2.4429E-04  5.1172E-05  1.9312E-04  6.2107E-01 -9.8693E-05 -2.3800E-01  1.5280E-03 -1.2837E-03 -2.1218E-01
  6.6000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9926E+01  0.0000E+00  2.0812E+01  0.0000E+00  0.0000E+00
  6.6000E+01  1.0000E-01  2.1230E+01  1.7137E+01  4.0930E+00  7.0225E-01  1.7656E+01  6.4026E-01  1.7189E+01  4.0412E+00  6.7307E-01
  6.6000E+01  4.0000E-01  1.0036E+01  1.0917E+01 -8.8072E-01 -3.3540E-01  1.2070E+01 -5.5067E-01  1.0232E+01 -1.9567E-01 -8.6018E-02
  6.6000E+01  7.0000E-01  4.8541E+00  7.0540E+00 -2.1999E+00 -1.0035E+00  8.1199E+00 -1.3032E+00  6.5308E+00 -1.6767E+00 -8.5522E-01
  6.6000E+01  4.0000E+00  1.8392E+00  5.5993E-01  1.2793E+00  3.5391E+00  4.0833E-01  1.9746E+00  6.9096E-01  1.1482E+00  2.7905E+00
  6.6000E+01  2.0000E+01  2.1941E-01  5.6203E-02  1.6321E-01  2.7269E+00 -5.8703E-02  1.2971E+00  7.7629E-02  1.4178E-01  9.1489E-01
  6.7000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9880E+01  0.0000E+00  2.1560E+01  0.0000E+00  0.0000E+00
  6.7000E+01  2.0000E-01  1.2369E+01  1.4726E+01 -2.3575E+00 -4.1679E-01  1.5424E+01 -6.6787E-01  1.4583E+01 -2.2139E+00 -3.7652E-01
  6.7000E+01  1.0000E+00  2.3818E+00  4.6510E+00 -2.2692E+00 -9.3097E-01  3.5224E+00 -5.2325E-01  4.2673E+00 -1.8855E+00 -8.2606E-01
  6.7000E+01  4.0000E+00  5.7600E-01  5.5993E-01  1.6070E-02  9.2624E-01  8.9582E-01  2.4370E-01  6.6370E-01 -8.7698E-02  5.3017E-01
  6.7000E+01  7.0000E+00  1.5157E-01  3.4728E-01 -1.9571E-01 -8.7061E-01  4.3308E-01 -2.0298E+00  3.8182E-01 -2.3025E-01 -8.4769E-01
  6.7000E+01  4.0000E+01  8.7800E-08  3.4156E-03 -3.4155E-03  5.0424E-01  1.5937E-06 -1.6741E+00  1.1646E-02 -1.1646E-02  1.3760E-02
  6.8000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8683E+01  0.0000E+00  2.1252E+01  0.0000E+00  0.0000E+00
  6.8000E+01  4.0000E-01  1.5316E+01  1.0917E+01  4.3993E+00  1.2164E+00  1.1762E+01  9.3809E-01  1.0308E+01  5.0085E+00  1.4739E+00
  6.8000E+01  2.0000E+00  7.7276E-01  1.4763E+00 -7.0350E-01 -6.8804E-01  1.3506E+00 -1.1886E+00  1.6416E+00 -8.6887E-01 -1.0091E+00
  6.8000E+01  1.0000E+01  9.7391E-02  2.2799E-01 -1.3059E-01 -8.1825E-01  1.9844E-01 -1.4334E+00  2.5016E-01 -1.5277E-01 -5.3588E-01
  6.8000E+01  4.0000E+01  5.0281E-04  3.4156E-03 -2.9128E-03 -2.7037E-01  1.4026E-03 -3.2903E-01  1.1672E-02 -1.1170E-02 -6.6845E-02
  6.8000E+01  7.0000E+01  1.7800E-06  5.1172E-05 -4.9392E-05  1.1226E-01  8.0491E-06 -5.0410E-01  1.1939E-03 -1.1921E-03  2.2722E-01
  6.9000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9883E+01  0.0000E+00  2.0574E+01  0.0000E+00  0.0000E+00
  6.9000E+01  1.0000E-01  2.0774E+01  1.7137E+01  3.6370E+00  4.6451E-01  1.7143E+01  3.9760E-01  1.7120E+01  3.6543E+00  4.2875E-01
  6.9000E+01  4.0000E-01  1.3387E+01  1.0917E+01  2.4703E+00  4.1800E-01  1.1037E+01  3.2740E-01  1.0347E+01  3.0396E+00  5.6586E-01
  6.9000E+01  7.0000E-01  9.1976E+00  7.0540E+00  2.1436E+00  5.7844E-01  7.1773E+00  4.7391E-01  6.6641E+00  2.5335E+00  7.2897E-01
  6.9000E+01  4.0000E+00  7.5599E-01  5.5993E-01  1.9606E-01  7.8446E-03  5.8684E-01 -1.2065E-01  7.2036E-01  3.5628E-02 -4.0304E-01
  6.9000E+01  2.0000E+01  2.8236E-01  5.6203E-02  2.2616E-01  3.7644E+00 -7.0061E-03  1.8946E+00  8.4841E-02  1.9752E-01  2.4194E+00
  7.0000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9341E+01  0.0000E+00  2.0653E+01  0.0000E+00  0.0000E+00
  7.0000E+01  2.0000E-01  1.8341E+01  1.4726E+01  3.6145E+00  6.7407E-01  1.4919E+01  5.9162E-01  1.4259E+01  4.0822E+00  8.2623E-01
  7.0000E+01  1.0000E+00  3.3984E+00  4.6510E+00 -1.2526E+00 -5.9727E-01  4.7693E+00 -6.5014E-01  4.4328E+00 -1.0344E+00 -5.8743E-01
  7.0000E+01  4.0000E+00  7.3846E-01  5.5993E-01  1.7853E-01  9.0196E-01  5.4034E-01  8.9102E-01  6.9413E-01  4.4329E-02  4.8645E-01
  7.0000E+01  7.0000E+00  3.5766E-01  3.4728E-01  1.0384E-02 -1.9072E-01  3.4460E-01 -1.7993E-01  3.8987E-01 -3.2212E-02 -1.6079E-01
  7.0000E+01  4.0000E+01  3.8827E-03  3.4156E-03  4.6710E-04  5.4566E-01  3.3123E-03  7.0993E-01  1.2875E-02 -8.9921E-03 -2.5662E-01
  7.1000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8233E+01  0.0000E+00  2.2117E+01  0.0000E+00  0.0000E+00
  7.1000E+01  4.0000E-01  1.9016E+01  1.0917E+01  8.0993E+00  2.1767E+00  1.0723E+01  1.7321E+00  1.0671E+01  8.3451E+00  2.3055E+00
  7.1000E+01  2.0000E+00  1.2966E+00  1.4763E+00 -1.7966E-01 -4.7637E-01  1.5286E+00 -7.0332E-01  1.6876E+00 -3.9099E-01 -6.9234E-01
  7.1000E+01  1.0000E+01  2.2544E-01  2.2799E-01 -2.5454E-03 -4.9885E-01  2.2923E-01 -4.4568E-01  2.7139E-01 -4.5954E-02 -3.0935E-01
  7.1000E+01  4.0000E+01  3.5062E-03  3.4156E-03  9.0601E-05 -4.4717E-01  3.0349E-03 -5.0633E-01  1.2469E-02 -8.9626E-03 -6.4880E-01
  7.1000E+01  7.0000E+01  1.4440E-04  5.1172E-05  9.3228E-05  1.0561E+00  1.0662E-05  1.5264E+00  1.2464E-03 -1.1020E-03  2.0347E-02
  7.2000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9912E+01  0.0000E+00  2.1073E+01  0.0000E+00  0.0000E+00
  7.2000E+01  1.0000E-01  1.6193E+01  1.7137E+01 -9.4396E-01  1.9490E-02  1.7156E+01 -5.3142E-02  1.7568E+01 -1.3747E+00 -3.0491E-02
  7.2000E+01  4.0000E-01  7.0430E+00  1.0917E+01 -3.8737E+00 -9.0389E-01  1.0915E+01 -1.0891E+00  1.0648E+01 -3.6045E+00 -7.7131E-01
  7.2000E+01  7.0000E-01  3.7598E+00  7.0540E+00 -3.2942E+00 -9.9049E-01  6.9472E+00 -1.1642E+00  6.8668E+00 -3.1070E+00 -9.2750E-01
  7.2000E+01  4.0000E+00  5.9459E-01  5.5993E-01  3.4660E-02  6.8335E-01  5.5517E-01  7.5004E-01  7.7943E-01 -1.8484E-01  8.4590E-02
  7.2000E+01  2.0000E+01  5.8362E-02  5.6203E-02  2.1592E-03  8.6846E-01  5.5607E-02  1.1930E+00  9.0206E-02 -3.1844E-02  2.8161E-01
  7.3000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9943E+01  0.0000E+00  2.1644E+01  0.0000E+00  0.0000E+00
  7.3000E+01  2.0000E-01  1.6375E+01  1.4726E+01  1.6485E+00  2.7843E-01  1.5136E+01  9.4453E-02  1.4578E+01  1.7967E+00  2.5223E-01
  7.3000E+01  1.0000E+00  9.7319E+00  4.6510E+00  5.0809E+00  2.0272E+00  4.6841E+00  1.7022E+00  4.3674E+00  5.3645E+00  2.4616E+00
  7.3000E+01  4.0000E+00  1.1210E+00  5.5993E-01  5.6107E-01  6.8289E-01  1.8200E-01  5.7637E-01  7.3284E-01  3.8816E-01 -1.4036E-01
  7.3000E+01  7.0000E+00  4.7543E-01  3.4728E-01  1.2815E-01 -1.3671E+00  3.2153E-01 -6.9193E-01  4.1841E-01  5.7024E-02 -1.1471E+00
  7.3000E+01  4.0000E+01  3.7390E-02  3.4156E-03  3.3974E-02  4.0980E+00 -2.4341E-02  3.1761E-01  1.1738E-02  2.5652E-02  4.5608E-01
  7.4000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9900E+01  0.0000E+00  2.1270E+01  0.0000E+00  0.0000E+00
  7.4000E+01  4.0000E-01  1.4012E+01  1.0917E+01  3.0953E+00  6.7253E-01  1.1545E+01  5.0146E-01  1.0305E+01  3.7065E+00  8.6553E-01
  7.4000E+01  2.0000E+00  4.9783E+00  1.4763E+00  3.5020E+00  2.7534E+00  1.0797E+00  2.1140E+00  1.7496E+00  3.2287E+00  2.6990E+00
  7.4000E+01  1.0000E+01  4.5445E-01  2.2799E-01  2.2646E-01 -1.1124E+00  2.4043E-02 -6.2645E-01  2.6991E-01  1.8454E-01 -8.5674E-01
  7.4000E+01  4.0000E+01  6.4494E-03  3.4156E-03  3.0338E-03 -8.3363E-01  1.3525E-03 -5.2644E-01  1.3276E-02 -6.8263E-03 -1.4028E+00
  7.4000E+01  7.0000E+01  2.8200E-05  5.1172E-05 -2.2972E-05 -9.0212E-01  2.0228E-05 -2.1563E+00  1.4463E-03 -1.4181E-03 -3.8478E-01
  7.5000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9957E+01  0.0000E+00  2.1354E+01  0.0000E+00  0.0000E+00
  7.5000E+01  1.0000E-01  1.6788E+01  1.7137E+01 -3.4896E-01  8.6032E-02  1.7462E+01  3.7035E-02  1.7629E+01 -8.4106E-01 -1.9521E-02
  7.5000E+01  4.0000E-01  7.4117E+00  1.0917E+01 -3.5050E+00 -9.8768E-01  1.1511E+01 -1.3041E+00  1.0451E+01 -3.0395E+00 -8.5882E-01
  7.5000E+01  7.0000E-01  6.2368E+00  7.0540E+00 -8.1722E-01  2.9309E-02  7.4660E+00  8.8917E-02  6.6457E+00 -4.0892E-01  2.1236E-01
  7.5000E+01  4.0000E+00  7.9982E-02  5.5993E-01 -4.7995E-01 -9.4681E-01  2.8414E-01 -2.2282E+00  7.1998E-01 -6.4000E-01 -1.2120E+00
  7.5000E+01  2.0000E+01  2.4954E-02  5.6203E-02 -3.1249E-02  1.2582E-01  5.0809E-02 -5.6213E-03  8.1988E-02 -5.7034E-02 -1.4905E-02
  7.6000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9353E+01  0.0000E+00  2.1116E+01  0.0000E+00  0.0000E+00
  7.6000E+01  2.0000E-01  5.2024E+00  1.4726E+01 -9.5241E+00 -1.7455E+00  1.4428E+01 -2.1573E+00  1.4592E+01 -9.3894E+00 -1.7472E+00
  7.6000E+01  1.0000E+00  3.3895E+00  4.6510E+00 -1.2615E+00 -3.8728E-01  4.6009E+00 -4.1672E-01  4.5252E+00 -1.1357E+00 -2.3035E-01
  7.6000E+01  4.0000E+00  2.1903E-01  5.5993E-01 -3.4090E-01 -5.4957E-01  4.1016E-01 -9.5816E-01  7.4567E-01 -5.2664E-01 -8.6096E-01
  7.6000E+01  7.0000E+00  1.3244E-01  3.4728E-01 -2.1484E-01 -2.5496E-01  2.8862E-01 -7.1271E-01  4.2290E-01 -2.9046E-01 -3.4005E-01
