TABLE NO.  1
 ID          TIME        PRED        RES         WRES        CPRED       CWRES       EPRED       ERES        EWRES
  5.6000E+01  4.0000E-01  1.0916E+01 -4.1865E+00 -1.1760E+00  1.0977E+01 -1.4309E+00  1.0438E+01 -3.7083E+00 -1.0235E+00
  5.6000E+01  2.0000E+00  1.4761E+00  1.2097E+00  1.1537E+00  1.6082E+00  9.5689E-01  1.7309E+00  9.5494E-01  1.0580E+00
  5.6000E+01  1.0000E+01  2.2799E-01  8.7765E-02  9.8390E-02  2.2436E-01 -1.9184E-01  2.7148E-01  4.4265E-02 -1.0697E-01
  5.6000E+01  4.0000E+01  3.4157E-03 -2.8530E-03 -6.2417E-01  1.8498E-03 -1.1101E+00  1.4379E-02 -1.3816E-02 -7.8364E-01
  5.6000E+01  7.0000E+01  5.1174E-05 -4.8704E-05  5.2243E-01  8.6316E-06  1.2679E+00  2.0190E-03 -2.0166E-03  2.4412E-01
  5.7000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9951E+01  0.0000E+00  2.1412E+01  0.0000E+00  0.0000E+00
  5.7000E+01  1.0000E-01  1.7136E+01 -1.8185E+00 -5.3434E-01  1.7370E+01 -6.8442E-01  1.7661E+01 -2.3430E+00 -6.6102E-01
  5.7000E+01  4.0000E-01  1.0916E+01  6.5979E+00  1.7075E+00  1.1415E+01  1.3832E+00  1.0495E+01  7.0188E+00  1.6771E+00
  5.7000E+01  7.0000E-01  7.0535E+00  4.8015E+00  1.1698E+00  7.4563E+00  1.0507E+00  6.6920E+00  5.1630E+00  1.2387E+00
  5.7000E+01  4.0000E+00  5.5991E-01  7.7419E-01  6.6892E-01  3.1952E-01  4.7932E-01  7.1719E-01  6.1691E-01  2.1431E-02
  5.7000E+01  2.0000E+01  5.6203E-02  3.4074E-01  4.7134E+00 -1.2420E-01  1.5361E+00  8.5635E-02  3.1131E-01  2.5954E+00
  5.8000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7736E+01  0.0000E+00  2.1437E+01  0.0000E+00  0.0000E+00
  5.8000E+01  2.0000E-01  1.4726E+01 -2.9992E-01 -3.2279E-02  1.8895E+01 -7.7561E-01  1.4441E+01 -1.5265E-02  7.7944E-02
  5.8000E+01  1.0000E+00  4.6506E+00 -3.7536E+00 -1.4937E+00  2.6524E+00 -1.4920E+00  4.3193E+00 -3.4223E+00 -1.5499E+00
  5.8000E+01  4.0000E+00  5.5991E-01 -3.4148E-01  1.7268E-01  5.1249E-01 -1.1471E-01  6.8908E-01 -4.7065E-01 -1.6432E-01
  5.8000E+01  7.0000E+00  3.4727E-01 -2.7103E-01 -3.6425E-01  2.4139E-01 -1.5949E+00  3.9441E-01 -3.1816E-01 -4.3894E-01
  5.8000E+01  4.0000E+01  3.4157E-03 -3.4153E-03  6.7025E-01  4.9958E-06 -1.3133E+00  1.0316E-02 -1.0316E-02  1.8240E-01
  5.9000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9953E+01  0.0000E+00  2.1354E+01  0.0000E+00  0.0000E+00
  5.9000E+01  4.0000E-01  1.0916E+01  2.3187E-01  1.6652E-02  1.1102E+01 -2.3488E-02  1.0298E+01  8.4966E-01  2.1476E-01
  5.9000E+01  2.0000E+00  1.4761E+00  7.6701E-01  5.0885E-01  1.3819E+00  5.9749E-01  1.7849E+00  4.5818E-01  2.8285E-01
  5.9000E+01  1.0000E+01  2.2799E-01  1.9850E-01  9.6188E-01  2.1617E-01  3.7468E-01  2.7238E-01  1.5411E-01  5.9313E-01
  5.9000E+01  4.0000E+01  3.4157E-03 -1.7452E-03 -8.9491E-01  2.6026E-03 -1.1298E+00  1.2872E-02 -1.1202E-02 -1.1150E+00
  5.9000E+01  7.0000E+01  5.1174E-05 -4.4624E-05  2.8078E-01  1.8037E-05 -3.9922E-01  1.4481E-03 -1.4416E-03  4.1651E-01
  6.0000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9526E+01  0.0000E+00  2.1953E+01  0.0000E+00  0.0000E+00
  6.0000E+01  1.0000E-01  1.7136E+01 -4.6685E+00 -6.2475E-01  1.6820E+01 -7.3417E-01  1.7913E+01 -5.4452E+00 -7.3832E-01
  6.0000E+01  4.0000E-01  1.0916E+01 -2.2291E+00 -4.9287E-01  1.0819E+01 -5.7098E-01  1.0381E+01 -1.6937E+00 -3.8437E-01
  6.0000E+01  7.0000E-01  7.0535E+00  2.5523E-01  2.9140E-01  7.0472E+00  3.8059E-01  6.5070E+00  8.0171E-01  5.2921E-01
  6.0000E+01  4.0000E+00  5.5991E-01 -1.8384E-01 -5.3583E-01  5.3117E-01 -7.5913E-01  6.8907E-01 -3.1300E-01 -8.6172E-01
  6.0000E+01  2.0000E+01  5.6203E-02 -2.9814E-02 -4.2568E-01  4.6326E-02 -6.5641E-01  7.6162E-02 -4.9773E-02 -5.7065E-01
  6.1000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9266E+01  0.0000E+00  2.1166E+01  0.0000E+00  0.0000E+00
  6.1000E+01  2.0000E-01  1.4726E+01 -4.8276E+00 -9.0571E-01  1.4686E+01 -1.0818E+00  1.4452E+01 -4.5536E+00 -9.2342E-01
  6.1000E+01  1.0000E+00  4.6506E+00  1.0768E+00  3.5812E-01  5.1215E+00  3.4071E-01  4.4945E+00  1.2329E+00  6.4400E-01
  6.1000E+01  4.0000E+00  5.5991E-01  1.5211E-01 -1.0208E+00  4.6118E-01 -6.5702E-01  7.3525E-01 -2.3230E-02 -1.2135E+00
  6.1000E+01  7.0000E+00  3.4727E-01  5.7729E-01  3.3753E+00  2.6014E-01  2.0248E+00  4.2799E-01  4.9657E-01  2.4176E+00
  6.1000E+01  4.0000E+01  3.4157E-03  1.0589E-03 -8.3029E-01  1.8824E-03 -9.8519E-01  1.3469E-02 -8.9943E-03 -1.2862E+00
  6.2000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9363E+01  0.0000E+00  2.1416E+01  0.0000E+00  0.0000E+00
  6.2000E+01  4.0000E-01  1.0916E+01  1.5359E+00  4.4183E-01  1.1384E+01  3.3754E-01  1.0369E+01  2.0833E+00  6.2952E-01
  6.2000E+01  2.0000E+00  1.4761E+00 -6.1101E-01 -5.3270E-01  1.3431E+00 -7.2372E-01  1.7515E+00 -8.8642E-01 -8.9393E-01
  6.2000E+01  1.0000E+01  2.2799E-01 -7.9355E-02 -2.7202E-01  2.1776E-01 -3.7671E-01  2.7551E-01 -1.2688E-01 -2.8102E-01
  6.2000E+01  4.0000E+01  3.4157E-03 -1.8996E-03 -8.3785E-02  2.5151E-03 -2.1479E-01  1.2324E-02 -1.0808E-02 -1.4378E-01
  6.2000E+01  7.0000E+01  5.1174E-05 -4.2644E-05 -4.4877E-02  2.5856E-05 -1.1448E+00  1.4006E-03 -1.3920E-03  1.7769E-01
  6.3000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8923E+01  0.0000E+00  2.1687E+01  0.0000E+00  0.0000E+00
  6.3000E+01  1.0000E-01  1.7136E+01  4.2165E+00  3.5238E-01  1.6621E+01  3.5920E-01  1.7899E+01  3.4543E+00  2.4940E-01
  6.3000E+01  4.0000E-01  1.0916E+01  6.7359E+00  1.9475E+00  1.1044E+01  1.7350E+00  1.0636E+01  7.0159E+00  2.0596E+00
  6.3000E+01  7.0000E-01  7.0535E+00 -7.6567E-01 -8.2224E-01  7.2233E+00 -8.7558E-01  6.7844E+00 -4.9659E-01 -8.3766E-01
  6.3000E+01  4.0000E+00  5.5991E-01  1.7569E-01  4.8689E-01  5.6018E-01  3.5677E-01  7.3470E-01  8.9729E-04  9.6587E-02
  6.3000E+01  2.0000E+01  5.6203E-02 -2.9167E-02 -8.9546E-01  5.2872E-02 -1.0393E+00  9.0988E-02 -6.3952E-02 -8.2595E-01
  6.4000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9331E+01  0.0000E+00  2.1000E+01  0.0000E+00  0.0000E+00
  6.4000E+01  2.0000E-01  1.4726E+01 -1.9499E+00 -3.6135E-01  1.4815E+01 -4.3857E-01  1.4560E+01 -1.7838E+00 -3.6665E-01
  6.4000E+01  1.0000E+00  4.6506E+00  1.9179E+00  6.7209E-01  5.1071E+00  6.1043E-01  4.4871E+00  2.0814E+00  9.0311E-01
  6.4000E+01  4.0000E+00  5.5991E-01  7.6709E-01  2.1956E+00  3.9491E-01  1.5081E+00  6.9200E-01  6.3500E-01  1.4462E+00
  6.4000E+01  7.0000E+00  3.4727E-01  3.0356E-02 -1.7827E+00  2.8408E-01 -1.3451E+00  3.9953E-01 -2.1901E-02 -1.4346E+00
  6.4000E+01  4.0000E+01  3.4157E-03 -8.8898E-04  4.6619E-02  2.9803E-03 -3.9765E-01  1.4339E-02 -1.1813E-02 -9.1506E-01
  6.5000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9949E+01  0.0000E+00  2.0781E+01  0.0000E+00  0.0000E+00
  6.5000E+01  4.0000E-01  1.0916E+01  7.4687E-01  1.7743E-01  1.0964E+01  1.6735E-01  1.0112E+01  1.5507E+00  4.1220E-01
  6.5000E+01  2.0000E+00  1.4761E+00  4.3561E-01  2.9900E-01  1.4525E+00  2.9494E-01  1.7534E+00  1.5833E-01  6.0255E-02
  6.5000E+01  1.0000E+01  2.2799E-01  6.5555E-02  1.1405E-01  2.2687E-01  7.7743E-02  2.6456E-01  2.8984E-02  4.4112E-03
  6.5000E+01  4.0000E+01  3.4157E-03  5.7562E-03  5.8908E-01  1.5722E-03  3.3194E-01  1.2686E-02 -3.5140E-03 -2.0964E-01
  6.5000E+01  7.0000E+01  5.1174E-05  1.9312E-04  6.2100E-01 -9.8675E-05 -2.3799E-01  1.5280E-03 -1.2837E-03 -2.1221E-01
  6.6000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9925E+01  0.0000E+00  2.0811E+01  0.0000E+00  0.0000E+00
  6.6000E+01  1.0000E-01  1.7136E+01  4.0935E+00  7.0233E-01  1.7656E+01  6.4040E-01  1.7188E+01  4.0418E+00  6.7318E-01
  6.6000E+01  4.0000E-01  1.0916E+01 -8.8013E-01 -3.3527E-01  1.2069E+01 -5.5047E-01  1.0231E+01 -1.9516E-01 -8.5912E-02
  6.6000E+01  7.0000E-01  7.0535E+00 -2.1994E+00 -1.0034E+00  8.1191E+00 -1.3030E+00  6.5303E+00 -1.6762E+00 -8.5513E-01
  6.6000E+01  4.0000E+00  5.5991E-01  1.2793E+00  3.5391E+00  4.0829E-01  1.9746E+00  6.9092E-01  1.1483E+00  2.7906E+00
  6.6000E+01  2.0000E+01  5.6203E-02  1.6321E-01  2.7269E+00 -5.8693E-02  1.2970E+00  7.7629E-02  1.4178E-01  9.1481E-01
  6.7000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9880E+01  0.0000E+00  2.1559E+01  0.0000E+00  0.0000E+00
  6.7000E+01  2.0000E-01  1.4726E+01 -2.3569E+00 -4.1669E-01  1.5423E+01 -6.6717E-01  1.4582E+01 -2.2133E+00 -3.7642E-01
  6.7000E+01  1.0000E+00  4.6506E+00 -2.2688E+00 -9.3079E-01  3.5221E+00 -5.2048E-01  4.2669E+00 -1.8851E+00 -8.2592E-01
  6.7000E+01  4.0000E+00  5.5991E-01  1.6086E-02  9.2619E-01  8.9580E-01  2.4396E-01  6.6367E-01 -8.7668E-02  5.3022E-01
  6.7000E+01  7.0000E+00  3.4727E-01 -1.9570E-01 -8.7074E-01  4.3308E-01 -2.0298E+00  3.8182E-01 -2.3025E-01 -8.4778E-01
  6.7000E+01  4.0000E+01  3.4157E-03 -3.4156E-03  5.0416E-01  1.5937E-06 -1.6740E+00  1.1646E-02 -1.1646E-02  1.3722E-02
  6.8000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8683E+01  0.0000E+00  2.1252E+01  0.0000E+00  0.0000E+00
  6.8000E+01  4.0000E-01  1.0916E+01  4.3999E+00  1.2166E+00  1.1761E+01  9.3844E-01  1.0307E+01  5.0090E+00  1.4741E+00
  6.8000E+01  2.0000E+00  1.4761E+00 -7.0333E-01 -6.8809E-01  1.3505E+00 -1.1887E+00  1.6415E+00 -8.6872E-01 -1.0091E+00
  6.8000E+01  1.0000E+01  2.2799E-01 -1.3059E-01 -8.1831E-01  1.9844E-01 -1.4335E+00  2.5016E-01 -1.5277E-01 -5.3594E-01
  6.8000E+01  4.0000E+01  3.4157E-03 -2.9129E-03 -2.7047E-01  1.4026E-03 -3.2909E-01  1.1672E-02 -1.1170E-02 -6.6894E-02
  6.8000E+01  7.0000E+01  5.1174E-05 -4.9394E-05  1.1224E-01  8.0491E-06 -5.0410E-01  1.1939E-03 -1.1921E-03  2.2723E-01
  6.9000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9882E+01  0.0000E+00  2.0574E+01  0.0000E+00  0.0000E+00
  6.9000E+01  1.0000E-01  1.7136E+01  3.6375E+00  4.6458E-01  1.7143E+01  3.9765E-01  1.7119E+01  3.6548E+00  4.2882E-01
  6.9000E+01  4.0000E-01  1.0916E+01  2.4709E+00  4.1811E-01  1.1036E+01  3.2750E-01  1.0347E+01  3.0401E+00  5.6595E-01
  6.9000E+01  7.0000E-01  7.0535E+00  2.1441E+00  5.7859E-01  7.1767E+00  4.7405E-01  6.6637E+00  2.5339E+00  7.2908E-01
  6.9000E+01  4.0000E+00  5.5991E-01  1.9608E-01  7.8136E-03  5.8679E-01 -1.2062E-01  7.2033E-01  3.5664E-02 -4.0304E-01
  6.9000E+01  2.0000E+01  5.6203E-02  2.2616E-01  3.7642E+00 -7.0067E-03  1.8945E+00  8.4841E-02  1.9752E-01  2.4193E+00
  7.0000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9341E+01  0.0000E+00  2.0652E+01  0.0000E+00  0.0000E+00
  7.0000E+01  2.0000E-01  1.4726E+01  3.6151E+00  6.7421E-01  1.4918E+01  5.9178E-01  1.4258E+01  4.0827E+00  8.2637E-01
  7.0000E+01  1.0000E+00  4.6506E+00 -1.2522E+00 -5.9713E-01  4.7688E+00 -6.4998E-01  4.4324E+00 -1.0340E+00 -5.8734E-01
  7.0000E+01  4.0000E+00  5.5991E-01  1.7855E-01  9.0191E-01  5.4033E-01  8.9098E-01  6.9410E-01  4.4364E-02  4.8647E-01
  7.0000E+01  7.0000E+00  3.4727E-01  1.0386E-02 -1.9082E-01  3.4460E-01 -1.8008E-01  3.8987E-01 -3.2205E-02 -1.6087E-01
  7.0000E+01  4.0000E+01  3.4157E-03  4.6702E-04  5.4556E-01  3.3124E-03  7.0979E-01  1.2875E-02 -8.9922E-03 -2.5664E-01
  7.1000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8233E+01  0.0000E+00  2.2116E+01  0.0000E+00  0.0000E+00
  7.1000E+01  4.0000E-01  1.0916E+01  8.0999E+00  2.1770E+00  1.0723E+01  1.7322E+00  1.0670E+01  8.3456E+00  2.3057E+00
  7.1000E+01  2.0000E+00  1.4761E+00 -1.7949E-01 -4.7644E-01  1.5285E+00 -7.0330E-01  1.6874E+00 -3.9084E-01 -6.9238E-01
  7.1000E+01  1.0000E+01  2.2799E-01 -2.5452E-03 -4.9890E-01  2.2923E-01 -4.4575E-01  2.7139E-01 -4.5951E-02 -3.0939E-01
  7.1000E+01  4.0000E+01  3.4157E-03  9.0517E-05 -4.4729E-01  3.0350E-03 -5.0643E-01  1.2469E-02 -8.9626E-03 -6.4886E-01
  7.1000E+01  7.0000E+01  5.1174E-05  9.3226E-05  1.0560E+00  1.0668E-05  1.5265E+00  1.2464E-03 -1.1020E-03  2.0359E-02
  7.2000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9911E+01  0.0000E+00  2.1072E+01  0.0000E+00  0.0000E+00
  7.2000E+01  1.0000E-01  1.7136E+01 -9.4348E-01  1.9548E-02  1.7156E+01 -5.3036E-02  1.7567E+01 -1.3742E+00 -3.0432E-02
  7.2000E+01  4.0000E-01  1.0916E+01 -3.8731E+00 -9.0377E-01  1.0914E+01 -1.0889E+00  1.0647E+01 -3.6040E+00 -7.7122E-01
  7.2000E+01  7.0000E-01  7.0535E+00 -3.2937E+00 -9.9030E-01  6.9467E+00 -1.1640E+00  6.8663E+00 -3.1065E+00 -9.2738E-01
  7.2000E+01  4.0000E+00  5.5991E-01  3.4676E-02  6.8327E-01  5.5516E-01  7.4992E-01  7.7939E-01 -1.8480E-01  8.4643E-02
  7.2000E+01  2.0000E+01  5.6203E-02  2.1588E-03  8.6832E-01  5.5607E-02  1.1928E+00  9.0205E-02 -3.1843E-02  2.8152E-01
  7.3000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9942E+01  0.0000E+00  2.1643E+01  0.0000E+00  0.0000E+00
  7.3000E+01  2.0000E-01  1.4726E+01  1.6491E+00  2.7848E-01  1.5136E+01  9.4497E-02  1.4578E+01  1.7972E+00  2.5229E-01
  7.3000E+01  1.0000E+00  4.6506E+00  5.0813E+00  2.0274E+00  4.6835E+00  1.7024E+00  4.3671E+00  5.3648E+00  2.4618E+00
  7.3000E+01  4.0000E+00  5.5991E-01  5.6109E-01  6.8299E-01  1.8198E-01  5.7637E-01  7.3281E-01  3.8819E-01 -1.4035E-01
  7.3000E+01  7.0000E+00  3.4727E-01  1.2816E-01 -1.3673E+00  3.2153E-01 -6.9198E-01  4.1840E-01  5.7030E-02 -1.1472E+00
  7.3000E+01  4.0000E+01  3.4157E-03  3.3974E-02  4.0979E+00 -2.4340E-02  3.1751E-01  1.1738E-02  2.5652E-02  4.5599E-01
  7.4000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9900E+01  0.0000E+00  2.1269E+01  0.0000E+00  0.0000E+00
  7.4000E+01  4.0000E-01  1.0916E+01  3.0959E+00  6.7263E-01  1.1545E+01  5.0154E-01  1.0305E+01  3.7070E+00  8.6562E-01
  7.4000E+01  2.0000E+00  1.4761E+00  3.5022E+00  2.7539E+00  1.0794E+00  2.1141E+00  1.7495E+00  3.2288E+00  2.6994E+00
  7.4000E+01  1.0000E+01  2.2799E-01  2.2646E-01 -1.1129E+00  2.4052E-02 -6.2662E-01  2.6991E-01  1.8454E-01 -8.5693E-01
  7.4000E+01  4.0000E+01  3.4157E-03  3.0337E-03 -8.3363E-01  1.3528E-03 -5.2639E-01  1.3276E-02 -6.8264E-03 -1.4028E+00
  7.4000E+01  7.0000E+01  5.1174E-05 -2.2974E-05 -9.0203E-01  2.0233E-05 -2.1563E+00  1.4463E-03 -1.4181E-03 -3.8489E-01
  7.5000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9957E+01  0.0000E+00  2.1353E+01  0.0000E+00  0.0000E+00
  7.5000E+01  1.0000E-01  1.7136E+01 -3.4848E-01  8.6092E-02  1.7462E+01  3.7117E-02  1.7629E+01 -8.4054E-01 -1.9455E-02
  7.5000E+01  4.0000E-01  1.0916E+01 -3.5044E+00 -9.8760E-01  1.1511E+01 -1.3040E+00  1.0451E+01 -3.0390E+00 -8.5875E-01
  7.5000E+01  7.0000E-01  7.0535E+00 -8.1667E-01  2.9513E-02  7.4655E+00  8.9105E-02  6.6453E+00 -4.0849E-01  2.1252E-01
  7.5000E+01  4.0000E+00  5.5991E-01 -4.7993E-01 -9.4688E-01  2.8414E-01 -2.2283E+00  7.1995E-01 -6.3996E-01 -1.2120E+00
  7.5000E+01  2.0000E+01  5.6203E-02 -3.1249E-02  1.2565E-01  5.0808E-02 -5.8504E-03  8.1987E-02 -5.7033E-02 -1.5017E-02
  7.6000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9352E+01  0.0000E+00  2.1116E+01  0.0000E+00  0.0000E+00
  7.6000E+01  2.0000E-01  1.4726E+01 -9.5235E+00 -1.7455E+00  1.4427E+01 -2.1572E+00  1.4591E+01 -9.3889E+00 -1.7471E+00
  7.6000E+01  1.0000E+00  4.6506E+00 -1.2611E+00 -3.8702E-01  4.6005E+00 -4.1642E-01  4.5249E+00 -1.1354E+00 -2.3012E-01
  7.6000E+01  4.0000E+00  5.5991E-01 -3.4088E-01 -5.4959E-01  4.1015E-01 -9.5817E-01  7.4564E-01 -5.2661E-01 -8.6095E-01
  7.6000E+01  7.0000E+00  3.4727E-01 -2.1483E-01 -2.5511E-01  2.8863E-01 -7.1283E-01  4.2290E-01 -2.9046E-01 -3.4013E-01
  7.6000E+01  4.0000E+01  3.4157E-03  1.7307E-02  3.2107E+00  7.3067E-03  2.3499E+00  1.4177E-02  6.5462E-03  8.7953E-01
  7.7000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9607E+01  0.0000E+00  2.1498E+01  0.0000E+00  0.0000E+00
  7.7000E+01  4.0000E-01  1.0916E+01  4.6349E+00  1.2436E+00  1.0904E+01  1.1275E+00  1.0316E+01  5.2347E+00  1.4423E+00
  7.7000E+01  2.0000E+00  1.4761E+00  1.0441E-01 -3.1856E-02  1.4888E+00 -9.5520E-02  1.7844E+00 -2.0389E-01 -4.4466E-01
  7.7000E+01  1.0000E+01  2.2799E-01 -8.1045E-02 -1.0594E+00  2.3299E-01 -1.3998E+00  2.7337E-01 -1.2643E-01 -7.9444E-01
  7.7000E+01  4.0000E+01  3.4157E-03 -2.3224E-03 -4.4858E-01  2.2280E-03 -1.6102E-01  1.3701E-02 -1.2608E-02 -4.8100E-01
  7.7000E+01  7.0000E+01  5.1174E-05 -4.7394E-05  3.3312E-02  1.5793E-05 -1.1669E+00  1.4737E-03 -1.4699E-03 -1.0067E-01
  7.8000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.6746E+01  0.0000E+00  2.2058E+01  0.0000E+00  0.0000E+00
  7.8000E+01  1.0000E-01  1.7136E+01  1.2608E+01  1.9313E+00  1.6656E+01  1.4402E+00  1.8093E+01  1.1651E+01  1.6356E+00
  7.8000E+01  4.0000E-01  1.0916E+01  9.2872E-02 -3.6614E-01  1.2544E+01 -3.0160E-01  1.0487E+01  5.2223E-01 -1.9110E-01
  7.8000E+01  7.0000E-01  7.0535E+00 -2.1604E+00 -8.1034E-01  7.9571E+00 -7.4812E-01  6.5125E+00 -1.6194E+00 -7.3724E-01
  7.8000E+01  4.0000E+00  5.5991E-01 -1.4424E-02  6.5037E-01  5.2272E-01  4.1645E-01  7.0337E-01 -1.5788E-01  1.4228E-01
  7.8000E+01  2.0000E+01  5.6203E-02 -3.9232E-03  5.3331E-01  5.4424E-02  4.2977E-01  8.0263E-02 -2.7983E-02  6.8065E-02
  7.9000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9826E+01  0.0000E+00  2.1058E+01  0.0000E+00  0.0000E+00
  7.9000E+01  2.0000E-01  1.4726E+01 -3.9979E+00 -7.4408E-01  1.4725E+01 -8.1666E-01  1.4622E+01 -3.8944E+00 -7.2933E-01
  7.9000E+01  1.0000E+00  4.6506E+00  8.9344E-01  4.3538E-01  4.6751E+00  5.0476E-01  4.5909E+00  9.5305E-01  6.4032E-01
  7.9000E+01  4.0000E+00  5.5991E-01 -1.9059E-01 -9.6056E-01  5.4616E-01 -1.3557E+00  7.2989E-01 -3.6057E-01 -1.2238E+00
  7.9000E+01  7.0000E+00  3.4727E-01  3.5116E-02  5.6425E-01  3.6537E-01  8.3250E-01  4.0970E-01 -2.7309E-02  3.8443E-01
  7.9000E+01  4.0000E+01  3.4157E-03  1.3944E-02  1.7181E+00 -2.3846E-03  8.7161E-01  1.3026E-02  4.3339E-03  1.3647E-01
  8.0000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9927E+01  0.0000E+00  2.1374E+01  0.0000E+00  0.0000E+00
  8.0000E+01  4.0000E-01  1.0916E+01 -1.8101E+00 -5.2057E-01  1.1052E+01 -7.1826E-01  1.0396E+01 -1.2899E+00 -3.7311E-01
  8.0000E+01  2.0000E+00  1.4761E+00  6.4391E-01  5.3055E-01  1.1005E+00  1.0379E+00  1.7462E+00  3.7382E-01  3.5059E-01
  8.0000E+01  1.0000E+01  2.2799E-01  1.3576E-01  7.2232E-01  3.0656E-01 -1.7249E-01  2.7066E-01  9.3088E-02  4.0720E-01
  8.0000E+01  4.0000E+01  3.4157E-03 -3.3470E-03 -8.5992E-01  4.0626E-04 -2.7241E+00  1.5764E-02 -1.5695E-02 -1.0269E+00
  8.0000E+01  7.0000E+01  5.1174E-05 -5.1147E-05  6.6595E-01  2.2338E-07  2.7630E-01  2.0642E-03 -2.0642E-03  2.5855E-01
  8.1000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9815E+01  0.0000E+00  2.2271E+01  0.0000E+00  0.0000E+00
  8.1000E+01  1.0000E-01  1.7136E+01 -1.2695E+00 -1.6956E-01  1.8083E+01 -4.0375E-01  1.8088E+01 -2.2209E+00 -3.3581E-01
  8.1000E+01  4.0000E-01  1.0916E+01 -1.1117E+00  3.2283E-02  1.2087E+01  1.0167E-01  1.0252E+01 -4.4775E-01  2.5209E-01
  8.1000E+01  7.0000E-01  7.0535E+00 -3.9601E+00 -1.3772E+00  7.3021E+00 -1.8404E+00  6.2678E+00 -3.1744E+00 -1.2585E+00
  8.1000E+01  4.0000E+00  5.5991E-01 -4.5470E-01 -4.9480E-01  2.9742E-01 -1.2427E+00  6.5001E-01 -5.4480E-01 -7.2992E-01
  8.1000E+01  2.0000E+01  5.6203E-02 -4.1803E-02  3.5461E-01  3.2135E-02 -1.3423E-01  7.5831E-02 -6.1431E-02  7.3467E-02
  8.2000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9664E+01  0.0000E+00  2.1059E+01  0.0000E+00  0.0000E+00
  8.2000E+01  2.0000E-01  1.4726E+01 -3.8219E+00 -7.2058E-01  1.5133E+01 -8.7522E-01  1.4647E+01 -3.7427E+00 -7.2986E-01
  8.2000E+01  1.0000E+00  4.6506E+00  2.7643E+00  1.0997E+00  5.1466E+00  1.0611E+00  4.5074E+00  2.9075E+00  1.5163E+00
  8.2000E+01  4.0000E+00  5.5991E-01  2.6892E-01  1.0554E-01  3.8959E-01 -1.3747E-01  7.3809E-01  9.0738E-02 -5.7533E-01
  8.2000E+01  7.0000E+00  3.4727E-01  1.4459E-01 -1.9406E-01  4.1737E-01 -1.9306E-01  4.2523E-01  6.6634E-02 -2.3375E-01
  8.2000E+01  4.0000E+01  3.4157E-03  9.9404E-02  1.4702E+01 -6.6318E-02  2.3164E+00  1.4377E-02  8.8443E-02  3.1955E+00
  8.3000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9812E+01  0.0000E+00  2.1240E+01  0.0000E+00  0.0000E+00
  8.3000E+01  4.0000E-01  1.0916E+01 -3.1488E+00 -8.2258E-01  1.0755E+01 -9.6816E-01  1.0398E+01 -2.6307E+00 -6.6637E-01
  8.3000E+01  2.0000E+00  1.4761E+00 -3.6539E-01 -1.3102E-01  1.4012E+00 -3.8573E-02  1.7489E+00 -6.3816E-01 -3.7823E-01
  8.3000E+01  1.0000E+01  2.2799E-01 -8.1215E-02 -1.1418E-01  2.1722E-01 -1.8899E-01  2.7973E-01 -1.3296E-01 -2.2637E-01
  8.3000E+01  4.0000E+01  3.4157E-03 -2.9298E-03 -1.4900E-02  1.5475E-03 -3.4651E-01  1.4671E-02 -1.4185E-02 -1.4532E-01
  8.3000E+01  7.0000E+01  5.1174E-05 -4.9454E-05  2.6119E-01  8.0642E-06  7.2526E-02  1.7178E-03 -1.7161E-03  1.3311E-01
